time,open,high,low,close,Volume
1424649600,236.5,266.91,232.61,262.4,
1425254400,262.47,294,258.98,275.59,
1425859200,275.58,303.96,275.01,286.9,
1426464000,286.71,295.2,246.98,268.82,
1427068800,268.6,271.5,235.7,242.74,
1427673600,242.9,261.25,236.24,260.5,
1428278400,260.75,262.45,230.75,236.38,
1428883200,236.21,237.7,216.37,222.16,
1429488000,222.28,238.99,213.92,219.7,
1430092800,219.73,243.73,218.24,240.57,
1430697600,240.69,249.22,226.42,240.73,
1431302400,240.8,245.49,232.1,236.15,
1431907200,236.25,242.98,229,240.96,
1432512000,240.92,241.12,227,228.7,
1433116800,228.38,230.89,219.71,223.26,
1433721600,223.29,235.44,223.25,233.54,
1434326400,233.5,259.1,233.35,244.25,
1434931200,244.25,252.06,239,248.71,
1435536000,248.71,275.88,248.57,271.96,
1436140800,271.82,316.23,262.61,311.14,
1436745600,311.14,312,272,275.04,
1437350400,275.04,294.57,273.5,293.01,
1437955200,293,298.93,276.26,282.44,
1438560000,282.44,287.05,260.62,265.58,
1439164800,265.69,273.75,256.5,259.9,
1439769600,259.9,262.37,162,228.53,
1440374400,228.1,238.9,196.6,229.99,
1440979200,229.99,248.48,225.31,240.97,
1441584000,241,247.68,228.95,230.96,
1442188800,231.11,236.26,227.33,232.12,
1442793600,232.11,237.7,224.25,233.37,
1443398400,233.37,241.5,233.37,239.5,
1444003200,239.47,249.01,236.24,247.99,
1444608000,247.92,275.19,244,265.01,
1445212800,265.29,295.99,262.35,284.79,
1445817600,284.7,336,282.25,330.23,
1446422400,330.23,504,326.8,374.1,
1447027200,374.52,388.99,300.28,320.52,
1447632000,320.8,342.5,309.46,324.66,
1448236800,324.66,376,315.55,373.89,
1448841600,373.84,407.57,346.13,390.6,
1449446400,390.88,475.04,384.53,433.36,
1450051200,432.91,469.99,427.3,442.62,
1450656000,442.62,460.05,405.5,422.32,
1451260800,421.82,436.49,412.5,428.39,
1451865600,428.63,465,425.03,449.35,
1452470400,449.34,452.49,352.5,382.02,
1453075200,382.11,428,371.25,402.77,
1453680000,402.76,402.77,360.03,365.52,
1454284800,365.58,393.89,363.23,372.01,
1454889600,372.26,408.66,369.01,408.3,
1455494400,408.3,451.6,395.23,440.49,
1456099200,440.49,442.67,409.69,434.45,
1456704000,434.46,445,389,403.75,
1457308800,403.77,423.6,401.51,411.87,
1457913600,412,420.6,403.01,411.25,
1458518400,410.81,431,406,427.36,
1459123200,427.34,427.99,406.51,420.6,
1459728000,420.99,425,412,421.32,
1460332800,421.32,435.67,418.8,428.51,
1460937600,428.51,464.99,426.52,463.02,
1461542400,463.33,471.99,435,451.11,
1462147200,451.12,466,436,459.87,
1462752000,459.88,465.4,445.01,457.89,
1463356800,457.95,458.95,433,437.48,
1463961600,437.4,570,436.51,531,
1464566400,529.97,593.89,518,574.02,
1465171200,574.01,685,561.3,672,
1465776000,671.98,789.78,656.51,767.3,
1466380800,767.31,767.77,555.56,639.4175,
1466985600,632.51,703.4225,624.51,659.085,
1467590400,659.2375,682.3525,609.98,650.315,
1468195200,650.9325,683.8875,644.86625,680.4525,
1468800000,680.1025,683.38725,645.46375,662.4515,
1469404800,662.0225,663.0125,620.50275,624.22,
1470009600,624.22,626.364,474.82,594.2525,
1470614400,594.2525,600.7475,562.6225,571.5025,
1471219200,571.4975,583.4925,559.9825,580.055,
1471824000,580.0675,587.09575,566.92275,574.41075,
1472428800,574.41075,613.215,568.70875,608.2625,
1473033600,608.7675,630.5175,593.4955,607.069,
1473638400,606.7325,611.605,604.45325,610.09475,
1474243200,610.09475,611.3175,592.633,600.1595,
1474848000,600.152,615.59,599.3525,610.80925,
1475452800,610.81425,619.4125,608.48325,615.745,
1476057600,615.74725,642.74,614.87125,640.9375,
1476662400,640.9825,660.29875,625.33525,651.99325,
1477267200,651.99575,720.315,646.79,698.44925,
1477872000,698.44425,745.8795,674.74925,713.39925,
1478476800,713.40175,742.01475,685.29775,702.0125,
1479081600,702.0125,755.0925,697.33525,729.02925,
1479686400,728.96175,750.1375,725.505,728.71,
1480291200,728.69875,779.189,728.38,766.17,
1480896000,766.1575,776.0725,745.93075,770.61025,
1481500800,770.61025,791.35,769.03025,790.95525,
1482105600,790.51225,919.87,788.8,895.14225,
1482710400,895.09475,1003.07925,893.2565,996.34775,
1483315200,997.19425,1152.19975,817.1625,915.99975,
1483920000,915.68975,921.90675,750.82475,827.50975,
1484524800,827.5295,940.0945,823.73325,926.2425,
1485129600,925.7975,928.315,882.9965,914.968,
1485734400,915.2525,1042.68025,913.4325,1014.2965,
1486339200,1014.03,1078.15775,940.79025,1004.87925,
1486944000,1004.88075,1069.40925,983.6975,1055.5025,
1487548800,1055.497,1214.95425,1047.73025,1178.2475,
1488153600,1178.6,1292.4275,1163.49,1273.4885,
1488758400,1272.646,1330.9675,977.5025,1229.79975,
1489363200,1229.67225,1261.7895,938.925,1016.50675,
1489968000,1012.5125,1116.235,889.28775,965.52375,
1490572800,964.745,1112.1785,956.555,1101.72725,
1491177600,1101.1815,1218.287,1101.15775,1209.5625,
1491782400,1209.211,1231.6425,883.6215,1174.827,
1492387200,1174.736,1255.10725,1171.85775,1246.07,
1492992000,1246.0525,1365.00775,1241.2935,1362.02675,
1493596800,1361.5115,1638.1375,1355.475,1567.7285,
1494201600,1568.2035,1887.49725,1566.1525,1791.51,
1494806400,1791.0825,2088.00425,1692.27,2027.914,
1495411200,2026.94175,2754.82825,1878.5375,2194.89325,
1496016000,2192.41325,2590.23725,2113.45775,2523.05775,
1496620800,2523.44,2962.436,2520.065,2959.51975,
1497225600,2959.5215,2973.53,2078.68475,2512.4655,
1497830400,2513.206,2777.147,2425.7625,2498.21975,
1498435200,2498.899,2598.0425,2270.84125,2508.61025,
1499040000,2507.23275,2636.4125,2467.5575,2502.82275,
1499644800,2503.035,2521.595,1799.3185,1910.16225,
1500249600,1909.64,2944.9775,1909.6175,2756.4875,
1500854400,2758.61,2829.16475,2406.7875,2753.8375,
1501459200,2754.68475,3338.805,2642.4075,3224.683,
1502064000,3223.681,4190.486,3188.01325,4061.17,
1502668800,4061.17,4475.5,3815.2525,4059.4735,
1503273600,4058.90275,4453.25,3605.49,4339.2825,
1503878400,4338.187,4976.225,4192.61725,4621.195,
1504483200,4620.55,4683.4925,4094.0275,4252.04,
1505088000,4252.0875,4380.3825,2979.29,3704.605,
1505692800,3704.5475,4119.175,3517.7075,3668.48,
1506297600,3668.5025,4387.42,3666.3475,4386.1175,
1506902400,4385.195,4611.135,4148.32,4598.9925,
1507507200,4599.5925,5849.17,4552.9325,5687.0025,
1508112000,5686.3575,6180.65,5111.495,5986.655,
1508716800,5983.725,6277.7175,5383.095,6135.035,
1509321600,6135.395,7595.945,6029.0825,7384.79,
1509926400,7383.5975,7859.41,5504.3575,5871.5225,
1510531200,5861.4375,8069.8825,5824,8023.845,
1511136000,8023.8475,9454.8775,7811.635,9288.17,
1511740800,9290.1525,11827.7475,9093.32,11251.5775,
1512345600,11253.3025,17237.6425,10927.5,15037.4975,
1512950400,15037.47,19785.225,14987.5725,19128.2725,
1513555200,19128.3225,19286.4725,10853.8575,14059.955,
1514160000,14047.4525,16490.855,12297.5,13888.3225,
1514764800,13888.35,17203.9625,12901.595,16144.1975,
1515369600,16154.5375,16238.135,12863.84,13660.4225,
1515974400,13660.3975,14340.385,9144.25,11541.66,
1516579200,11533.6325,11892.7475,9968.15,11621.1475,
1517184000,11618.87,11696.7,7593.5625,8163.0125,
1517788800,8164.595,9076.25,5894.085,8067.4975,
1518393600,8072.7625,11292.8625,8067.6425,10408.5275,
1518998400,10413.595,11767.5225,9305.925,9590.7575,
1519603200,9592.1075,11509.25,9393.7775,11478.115,
1520208000,11479.9675,11660.37,8376.5025,9531.515,
1520812800,9534.0825,9894.15,7318.255,8190.1825,
1521417600,8194.5075,9182.975,8104.895,8452.085,
1522022400,8453.6575,8496.2725,6442.4125,6812.6375,
1522627200,6815.535,7514.135,6511.87,7021.1225,
1523232000,7023.35,8407.9975,6612.7225,8357.55,
1523836800,8360.46,9042.33,7812.28,8799.1925,
1524441600,8793,9757.9425,8643.385,9396.8725,
1525046400,9396.505,9947.075,8827.3225,9607.08,
1525651200,9606.715,9623.775,8221.0175,8691.595,
1526256000,8693.46,8890.145,7927.11,8517.3525,
1526860800,8518.55,8588.5225,7217.2675,7342.2625,
1527465600,7342.575,7784.65,7047.96,7709.2075,
1528070400,7711.3325,7755.2775,6638.8,6772.345,
1528675200,6772.42,6910.8125,6125.01,6446.43,
1529280000,6446.3575,6839.0425,5750.555,6150.87,
1529884800,6149.015,6521.69,5784.4,6347.705,
1530489600,6346.33,6837.225,6271.56,6703.5375,
1531094400,6702.955,6807.3775,6073.8275,6345.355,
1531699200,6349.0475,7682.6725,6331.7325,7398.9675,
1532304000,7397.8875,8481.5825,7375.7875,8215.66,
1532908800,8215.5575,8279.9475,6886.575,7030.395,
1533513600,7030.89,7166.2075,5997.0575,6314.31,
