time,open,high,low,close,Volume
920903400,43.13523751,43.64938001,41.89602225,42.23878392,23664406
921508200,42.5551793,44.92814469,42.10695251,43.21433636,27248600
922113000,43.39890033,44.26898764,40.92046981,43.66256315,40824202
922717800,44.18988879,45.71913316,43.92622597,45.19180751,27026798
923319000,45.92346973,47.45930778,45.40273777,47.09017983,38042402
923923800,45.98279598,47.16927867,43.13523751,43.84712713,77074602
924528600,44.13715623,47.01108098,41.21049892,46.66831931,68509604
925133400,46.9847147,48.32939508,43.71529572,45.32363893,64024004
925738200,45.19180751,45.87733085,43.05613866,44.69084815,70784592
926343000,44.98087726,47.24837752,44.45355162,45.0599761,53981796
926947800,44.66448187,46.39806281,44.22284454,44.61174931,43628994
927552600,44.69084815,44.769947,41.28959776,43.89985969,90417592
928157400,43.82076085,44.4996905,41.82351287,44.34808649,43091802
928762200,44.65788819,45.58730175,43.2934352,43.68892944,53970994
929367000,43.84712713,46.58922047,42.76610956,46.45738906,60015800
929971800,46.77378444,48.17119739,45.71913316,46.14099367,54659398
930576600,46.5364879,50.57052906,46.15417681,49.56861034,46258800
931181400,49.83227316,50.54416278,48.88308701,50.49143022,34730996
931786200,50.67599419,52.07340714,49.59497662,51.78337804,32409200
932391000,51.9943083,51.9943083,47.82843572,48.32939508,59914194
932995800,47.67023803,49.30494752,47.06381354,47.74933688,58595786
933600600,47.82843572,48.77762188,45.35000521,46.68150245,66962408
934205400,46.85288329,48.69852303,44.66448187,48.64579047,64909604
934810200,48.61942419,49.64770919,47.83502519,48.90945329,46992796
935415000,49.35768009,52.09977342,49.24562128,50.5177965,54283796
936019800,50.72872676,52.88416821,49.0412847,52.8643956,64262602
936624600,52.75893048,53.7806218,51.49334894,53.25988984,46241000
937229400,53.20715727,53.56969154,50.78804878,53.41808753,63236800
937834200,53.57628522,53.78721548,49.46314521,50.68917733,74231588
938439000,51.41425009,51.78337804,49.56861034,50.80123192,85999398
939043800,51.07148842,53.94541317,50.78145932,53.79380494,95595612
939648600,53.94541317,54.57820394,50.20799057,50.5177965,111602804
940253400,50.57052906,53.36535496,48.44144967,52.2843374,112902592
940858200,52.04704086,55.89651805,50.99897904,55.47465753,75724796
941466600,55.47465753,58.40131485,55.00665392,57.53122754,76452398
942071400,57.74215779,60.95884421,57.55759382,60.90611164,89229592
942676200,60.95884421,64.04369921,59.19230331,63.93823409,87397592
943281000,64.0700655,66.46939717,62.64628626,65.54657729,69552200
943885800,65.41474588,67.65587986,62.22442575,66.75942627,106062602
944490600,67.01649541,67.91954268,65.17744934,67.07582166,107850398
945095400,67.18787624,71.61082218,65.75750755,70.6880023,126875806
945700200,71.21532794,76.56768321,70.60890346,75.64486334,81250398
946305000,76.19855526,79.09884629,74.16835154,77.09500885,87480796
946909800,81.1554163,81.1554163,67.49768217,74.6693109,177778006
947514600,76.77861347,79.25704398,72.56000833,78.2023927,138293214
948205800,77.67506706,81.7354745,77.14774142,81.20814886,80396408
948724200,82.21006758,82.36826527,71.50535705,72.34907807,150744406
949329000,72.4545432,82.88899723,70.45070576,81.76184078,145812804
949933800,82.05186989,86.27047502,81.20814886,83.52838168,118254204
950538600,84.36550903,87.11419605,80.89175347,83.37018399,134040592
951229800,83.52838168,90.70001041,81.20814886,87.90518451,150872806
951748200,87.11419605,93.75849914,84.79396322,92.40722507,151411206
952353000,94.28582478,98.24076709,89.67172541,96.7642553,166009970
952957800,92.80931298,96.28966222,85.21582374,93.49483632,214549820
953562600,93.65303401,101.66838377,87.37785887,99.45361607,120219184
954167400,99.5590812,100.82466274,87.32512631,92.38745247,130944183
954768600,90.92411959,92.07105708,74.51111321,89.43442887,185878032
955373400,90.80547554,90.85820811,53.25988984,67.28675191,203469904
955978200,65.82341904,78.99338116,65.81024011,73.29826423,140968704
956583000,70.3979732,79.94256732,67.39221704,79.73163706,147399200
957187800,80.78628835,81.7354745,72.15132674,77.20047398,108413792
957792600,76.35675295,76.56768321,67.07582166,71.45262448,111050110
958397400,71.55808961,77.20047398,68.60506602,68.9214614,109349392
959002200,68.86872884,69.71244987,60.95884421,65.54657729,173084400
959693400,67.49768217,79.40205432,67.49768217,78.67698578,121775712
960211800,77.83326475,80.4171604,75.56576449,78.9406486,105822320
960816600,79.57343937,80.4171604,75.39437944,79.45478688,101535285
961421400,79.32295547,84.13480617,77.14774142,77.31911803,107911408
962026200,78.51878809,80.57535809,76.46221808,78.62425321,92372414
962631000,78.88791603,81.84093963,75.987625,80.49625924,61201600
963235800,79.88983475,85.32128887,78.30785783,84.89942835,81669692
963840600,85.16309117,86.11227733,80.7071895,82.10460245,88301392
964445400,82.63192809,83.52838168,72.56000833,73.24553167,119800112
965050200,73.931055,78.26830419,70.29250807,75.93489244,124299386
965655000,76.67314834,79.6789045,74.14198526,76.67314834,83976612
966259800,77.09500885,81.52454424,76.10626906,80.27214163,70685898
966864600,80.9972186,84.33254907,79.16475778,83.00105604,74859507
967469400,82.89559091,87.33830523,82.48690932,86.48140528,63397199
968160600,85.74314938,85.84861451,80.00847881,80.04803245,76607306
968679000,79.73163706,81.10268373,75.93489244,77.09500885,137741296
969283800,77.4641368,80.35124047,73.82558987,78.41332296,147265408
969888600,78.99338116,79.52070681,74.24745039,74.82750859,130066016
970493400,76.1458227,76.1458227,68.5556324,70.02884525,158147904
971098200,69.6597173,70.71436858,62.69901883,68.55233345,208200592
971703000,68.44686832,74.14198526,62.90994908,72.82367115,227621600
972307800,72.71820602,73.82558987,62.11896062,67.26038563,230119104
972916200,65.96843781,70.81983371,63.87231416,70.08157781,180972096
973521000,70.55617089,70.97803141,60.5369837,60.5369837,202328608
974125800,59.86463928,65.86297268,57.59713902,61.44661621,241399904
974730600,59.85146036,60.80064652,56.1074483,59.42959985,165583184
975335400,61.22250703,61.53890241,51.04512214,53.99814574,282372768
975940200,54.10361086,62.43535601,52.09977342,57.37302984,296251776
976545000,60.79734757,63.09451306,52.78529676,53.89268061,235064800
977149800,54.97369817,55.65922151,45.77186572,51.04512214,347735680
977841000,51.12422099,52.71937683,48.93581957,49.25221496,151218304
978445800,49.41041265,55.05279702,44.00532482,47.77570316,307969056
978964200,47.51204034,54.52547138,45.15225387,52.93030709,309281008
979655400,52.78529676,57.63669266,51.0978547,55.94925061,204669696
980173800,55.58012266,58.322216,53.15442471,55.30327248,242223200
980778600,54.63093651,57.37302984,50.62326163,51.93102922,226240416
981383400,51.62728965,53.25567123,47.24837752,47.58585749,243915728
981988200,47.45930778,51.03669337,45.66640059,46.51434022,307012704
982679400,47.02901849,47.11338215,40.69266514,43.18163373,324794144
983197800,43.94182638,44.37973446,38.51585645,39.40177197,444901552
983802600,40.07674879,42.74290723,37.92526017,38.05182676,288786208
984407400,37.12372519,38.23659323,34.22132486,34.67694265,409704880
985012200,34.96379936,36.98029262,33.3185518,36.11125996,479766832
985617000,36.67655305,36.88748331,32.06139903,33.03166977,348842208
986218200,33.04855263,33.62229137,28.34903495,30.62707328,408197136
986823000,31.04048815,36.11125996,30.24740726,36.11125996,318092256
987427800,35.38649516,43.02977238,33.66446054,40.83608927,479001456
988032600,39.6464595,40.26236741,36.36438471,38.09399594,364154816
988637400,39.0220975,41.6798103,38.06025553,40.66735351,345673088
989242200,40.4986093,41.00485035,38.04338111,38.43149278,273303600
989847000,38.22056253,41.16514048,37.17434845,40.53234971,307015088
990451800,40.64204188,43.83130736,40.2032985,41.33390156,326186176
991143000,40.92046981,40.92046981,37.19122288,38.8533533,277837296
991661400,39.09634495,41.75576207,38.21211688,39.95019907,292730112
992266200,39.57050773,40.89515818,34.82965616,35.94252419,371450528
992871000,35.9762646,37.31778103,34.81192114,36.49093442,339450496
993475800,36.79467399,39.24990218,35.84211295,38.55805094,297291920
994080600,38.51754389,39.21615334,35.00599385,35.14097234,173435312
994685400,35.35021516,37.4865168,33.63915735,36.40655388,314331408
995290200,36.59218095,37.00560425,34.71068306,35.14097234,303360096
995895000,35.63878462,35.77376311,33.16667358,35.39409709,311219440
996499800,35.54596687,37.12710008,34.93004209,36.43186551,253691600
997104600,35.89104877,36.15345445,33.09917589,33.98508297,280821584
997709400,34.24663649,35.18316683,31.81672837,31.85889755,283214800
998314200,31.93484931,33.23417126,30.82955789,33.15823637,284597488
998919000,33.14136194,33.66446054,30.16302672,30.90550122,305616288
999610200,30.81101291,31.63953852,28.13810469,28.43339861,353630944
1000128600,28.25622564,28.95651409,28.13134649,28.77089546,80367872
1000733400,26.3662821,27.67404969,22.94921194,23.78449575,483754448
1001338200,24.53540747,25.67442242,23.13483056,24.45103537,384105216
1001943000,24.34136007,28.0115381,23.49763904,26.79657138,487780528
1002547800,26.26503557,29.74116621,25.94527374,29.15056149,428289712
1003152600,28.78776145,30.37395698,26.99907287,28.30684046,468692240
1003757400,28.21403115,31.26830126,28.02841252,30.38238575,480660896
1004365800,30.37395698,30.5072649,27.70779853,30.036477,451961680
1004970600,30.59331601,33.24260003,30.50895234,31.83359435,444004064
1005575400,31.217678,33.95134257,30.62707328,33.21729684,449898912
1006180200,33.57165123,34.16227282,32.04452461,33.14136194,242259536
1006785000,33.39447825,34.56725048,30.99831897,33.45353029,426879760
1007389800,33.14979072,36.48250565,32.43263628,35.20847846,414825968
1007994600,34.86677145,35.65564217,33.38604948,33.8416504,360787568
1008599400,33.7657155,35.01442263,32.63512089,33.31010615,332119408
1009204200,33.36072097,34.42550535,33.03166977,34.02726902,123846606
1009809000,34.0103946,35.6809538,32.82918516,35.1578552,280508496
1010413800,35.53584222,35.94252419,33.8416504,34.46601239,363485504
1011018600,34.16227282,34.38163185,32.24701766,32.55919444,385943088
1011709800,32.90512006,33.3388011,31.49610594,32.76168748,292766640
1012228200,33.03506153,33.24935824,31.09112829,32.17951997,363341712
1012833000,32.02849391,32.12046794,29.50492432,30.51738955,446293504
1013437800,30.49207792,33.04855263,30.07021741,30.18833835,327390416
1014129000,29.84663133,29.91835606,27.91872879,28.39120413,388059312
1014647400,28.69326469,30.16302672,28.47558467,30.15459795,460526448
1015252200,30.12252811,32.93043169,27.62343486,32.62669212,453942080
