time,open,high,low,close,Volume
1494194400,1228.4,1236.51,1221.39,1225.95,0
1494280800,1226.06,1228.59,1214.4,1220.65,0
1494367200,1221.75,1225.63,1217.79,1218.55,0
1494453600,1218.85,1227.73,1217.17,1224.35,0
1494540000,1224.8,1231.74,1224.63,1227.93,0
1494799200,1228.22,1237.31,1227.15,1229.75,0
1494885600,1230.68,1239.1,1230.56,1236.55,0
1494972000,1237,1261.3,1236.74,1260.85,0
1495058400,1260.98,1265.01,1245.4,1245.4,0
1495144800,1246.85,1256.5,1246.52,1255,0
1495404000,1255.23,1262.56,1251.97,1260.25,0
1495490400,1260.25,1263.76,1250.65,1250.65,0
1495576800,1251.08,1258.93,1248.08,1258.05,0
1495663200,1258.23,1259.63,1254.01,1255.25,0
1495749600,1255.29,1269.5,1253.3,1266.85,0
1496008800,1267.08,1270.45,1259.56,1262.75,0
1496181600,1262.87,1274.09,1259.76,1268.55,0
1496268000,1268.93,1270.31,1261.68,1265.15,0
1496354400,1265.55,1279.5,1259.24,1278.77,0
1496613600,1278.82,1283.4,1277.97,1279.05,0
1496700000,1279.58,1296.06,1279.58,1294.12,0
1496786400,1294.25,1294.91,1282.87,1287,0
1496872800,1286.78,1288.91,1271.5,1278.1,0
1496959200,1281.59,1281.59,1264.8,1265.9,0
1497218400,1266.45,1270.37,1263.78,1265.65,0
1497304800,1265.32,1269,1259.32,1266.25,0
1497391200,1266.14,1281.16,1257.36,1260.6,0
1497477600,1260.49,1266.72,1251.6,1253.75,0
1497564000,1253.84,1257.14,1252.02,1253.1,0
1497823200,1253.66,1255.66,1243.24,1243.35,0
1497909600,1243.65,1248.1,1241.48,1242.65,0
1497996000,1242.6,1247.82,1241.03,1246.05,0
1498082400,1245.31,1254.82,1245.31,1250.1,0
1498168800,1249.84,1258.9,1249.84,1256.4,0
1498428000,1256.6,1258.11,1236.37,1244.05,0
1498514400,1243.99,1253.1,1241.53,1246.55,0
1498600800,1246.66,1254.88,1246.52,1248.75,0
1498687200,1249.19,1253.19,1239.97,1245.35,0
1498773600,1244.87,1248.24,1239.38,1241.33,0
1499032800,1241.28,1242.71,1218.36,1219.35,0
1499119200,1223.86,1228.82,1217.63,1226.75,0
1499292000,1226.75,1229.37,1222.7,1224.65,0
1499378400,1224.89,1228.5,1207.51,1212.49,0
1499637600,1212.84,1215.58,1205.02,1213.75,0
1499724000,1214.15,1217.6,1208.38,1217.4,0
1499810400,1216.7,1225.77,1213.66,1219.75,0
1499896800,1219.31,1224.42,1216.73,1216.9,0
1499983200,1216.93,1232.9,1215,1228.55,0
1500242400,1228.52,1236.1,1228.46,1233.75,0
1500328800,1233.89,1244.54,1233.01,1242.15,0
1500415200,1242.37,1244.02,1236.08,1240.85,0
1500501600,1240.85,1247.6,1235.46,1244.15,0
1500588000,1244.32,1255.9,1243.56,1254.91,0
1500847200,1254.91,1258.79,1252.11,1254.95,0
1500933600,1255.11,1257.89,1249.28,1249.45,0
1501020000,1250.08,1263.51,1243.95,1260.35,0
1501106400,1260.43,1265.27,1254.7,1258.85,0
1501192800,1259.1,1270.82,1257.59,1268.7,0
1501452000,1269.38,1271.17,1265.96,1268.95,0
1501538400,1269.13,1274.11,1262.73,1268.65,0
1501624800,1268.53,1272.81,1263.06,1266.05,0
1501711200,1266.59,1270.83,1257.13,1267.95,0
1501797600,1268.39,1270.16,1254.38,1258.4,0
1502056800,1258.55,1259.89,1255.96,1257.35,0
1502143200,1257.05,1265.2,1251.7,1260.75,0
1502229600,1260.44,1278.7,1260.44,1277.25,0
1502316000,1276.95,1287.8,1274.85,1286.05,0
1502402400,1286.43,1292.07,1281.44,1288.77,0
1502661600,1288.72,1290.42,1278.8,1281.35,0
1502748000,1281.35,1282.07,1267.46,1271.15,0
1502834400,1271.09,1283.84,1267.97,1282.85,0
1502920800,1283.95,1290.12,1281.62,1287.65,0
1503007200,1288.01,1300.83,1283.58,1283.58,0
1503266400,1284.23,1293.85,1280.76,1290.95,0
1503352800,1291.28,1292.54,1282.19,1284.75,0
1503439200,1284.74,1291.5,1282.96,1290.25,0
1503525600,1290.3,1291.2,1284.63,1285.65,0
1503612000,1286.1,1294.58,1275.34,1291.24,0
1503871200,1291.12,1312.07,1291.12,1309.75,0
1503957600,1314.73,1325.99,1305.24,1309.05,0
1504044000,1309.05,1313.7,1305.33,1308.35,0
1504130400,1308.68,1323.63,1298.33,1320.65,0
1504216800,1321.48,1328.82,1316.59,1324.65,0
1504476000,1334.25,1344.33,1326.36,1339.45,0
1504648800,1339.39,1342.44,1331.84,1333.85,0
1504735200,1334.28,1349.88,1332.76,1348.75,0
1504821600,1348.8,1357.5,1342.94,1346.08,0
1505080800,1346.26,1346.61,1326.58,1327.15,0
1505167200,1327.42,1332.1,1322.81,1331.45,0
1505253600,1332.12,1334.75,1321.04,1322.35,0
1505340000,1323.37,1330.81,1315.87,1329.17,0
1505426400,1329.25,1334.34,1319.7,1319.7,0
1505685600,1319.98,1320.26,1304.83,1305.95,0
1505772000,1306.66,1311.67,1305.33,1310.66,0
1505858400,1310.82,1316.1,1296.21,1300.85,0
1505944800,1301.07,1301.71,1288.28,1290.75,0
1506031200,1290.72,1298.7,1290.72,1297.1,0
1506290400,1297.08,1312.1,1289.58,1310.75,0
1506376800,1310.3,1313.62,1292.46,1293.35,0
1506463200,1293.85,1296.21,1281.68,1282.42,0
1506549600,1282.05,1288.77,1277.91,1286.78,0
1506636000,1286.98,1290.33,1275.99,1279.72,0
1506895200,1279.67,1280.13,1269.84,1270.47,0
1506981600,1270.59,1274.7,1268.51,1272.1,0
1507068000,1271.42,1282.3,1270.77,1274.35,0
1507154400,1274.65,1278.96,1266.44,1267.65,0
1507240800,1267.95,1276.49,1260.8,1276.21,0
1507500000,1276.23,1285.44,1275.47,1283.33,0
1507586400,1284.05,1294.19,1282.32,1287.55,0
1507672800,1288.04,1293.52,1284.75,1291.55,0
1507759200,1292.05,1297.45,1289.83,1293.25,0
1507845600,1293.37,1304.4,1291.3,1304.4,0
1508104800,1304.35,1306.04,1290.61,1294.75,0
1508191200,1294.92,1296.24,1281.54,1284.85,0
1508277600,1284.76,1288.85,1277.16,1280.55,0
1508364000,1280.73,1290.5,1276.78,1289.45,0
1508450400,1289.9,1291.06,1278.14,1280.04,0
1508709600,1279.99,1283.25,1272.71,1281.95,0
1508796000,1282.08,1283.64,1273.88,1276.05,0
1508882400,1276.55,1280,1271.18,1277.15,0
1508968800,1277.19,1282.52,1265.87,1266.45,0
1509055200,1266.86,1274.03,1263.76,1272.81,0
1509314400,1272.76,1278.9,1269.11,1275.78,0
1509400800,1275.9,1278.14,1267.86,1270.65,0
1509487200,1270.66,1280.9,1268.16,1273.99,0
1509573600,1274.45,1284.2,1273.49,1275.59,0
1509660000,1276.65,1280.45,1265.67,1269.47,0
1509922800,1269.42,1282.92,1266.26,1281.54,0
1510009200,1281.58,1281.85,1272.03,1275.2,0
1510095600,1275.3,1287.21,1275.3,1281.2,0
1510182000,1280.9,1288.7,1280.13,1284.9,0
1510268400,1284.9,1287.05,1273.58,1275.12,0
1510527600,1275.39,1279.74,1274.466,1278.04,0
1510614000,1277.85,1283.6,1270.088,1280.2,0
1510700400,1280.3,1289.538,1276.856,1277.71,0
1510786800,1277.9,1281.763,1275.279,1278.4,0
1510873200,1278.5,1297.1,1278.476,1293.64,0
1511132400,1293.58,1294.773,1274.712,1276.41,0
1511218800,1276.6,1284.714,1276.408,1280.3,0
1511305200,1280.18,1294.658,1279.253,1291.8,0
1511391600,1290.93,1293.203,1285.823,1287.3,0
1511737200,1288.41,1299.3,1286.922,1294.5,0
1511823600,1294.5,1297.403,1290.788,1293.52,0
1511910000,1293.65,1296.7,1282.176,1283.5,0
1511996400,1283.41,1285.267,1270.537,1274.56,0
1512082800,1274.55,1289.291,1271.789,1280.05,0
1512342000,1280.01,1280.18,1271.173,1275.9,0
1512428400,1275.59,1277.023,1261.13,1265.9,0
1512514800,1265.7,1269.3,1262.728,1263.2,0
1512601200,1263.2,1264.58,1244.11,1246.84,0
1512687600,1246.54,1252.366,1243.542,1248.09,0
1512946800,1248.03,1251.522,1240.863,1241.8,0
1513033200,1241.64,1246.186,1236.66,1244.12,0
1513119600,1244.3,1257.1,1240.391,1255.15,0
1513206000,1255.4,1259.05,1250.64,1252.7,0
1513292400,1252.7,1261.805,1252.7,1254.81,0
1513551600,1254.87,1263.967,1252.914,1261.72,0
1513638000,1262.1,1265.3,1259.38,1261.44,0
1513724400,1261.5,1268,1261.5,1265.24,0
1513810800,1265.1,1269,1262.954,1266.44,0
1513897200,1266.5,1276.4,1265.153,1274.52,0
1514242800,1274.52,1283.8,1273.59,1282.65,0
1514329200,1282.53,1288.979,1281.52,1287.2,0
1514415600,1287.01,1295.186,1287,1294.9,0
1514502000,1294.9,1307.552,1294.022,1302.67,0
1514847600,1302.56,1318.896,1302.56,1317.3,0
1514934000,1317.3,1321.467,1307.633,1312.83,0
1515020400,1312.7,1325.96,1306.054,1322.1,0
1515106800,1322.15,1323.389,1313.854,1319.04,0
1515366000,1318.93,1322.126,1314.973,1320.3,0
1515452400,1320.3,1320.5,1309.02,1312.36,0
1515538800,1312.55,1327.725,1308.378,1316.48,0
1515625200,1316.52,1323.95,1315.881,1322.11,0
1515711600,1322.4,1339.346,1321.738,1337.48,0
1515970800,1340.34,1342.247,1332.062,1338.3,0
1516143600,1338.07,1344,1326.7,1326.7,0
1516230000,1326.56,1333.101,1324.392,1326.6,0
1516316400,1326.6,1338.039,1326.59,1331.03,0
1516575600,1331.46,1335.8,1328.613,1333.9,0
1516662000,1333.9,1341.8,1331.52,1341.3,0
1516748400,1341.3,1362.064,1339.689,1358.3,0
1516834800,1358.08,1366.056,1342.64,1348,0
1516921200,1348,1357.116,1344.812,1349.27,0
1517180400,1349.19,1352.367,1337.763,1339.94,0
1517266800,1340.4,1348.907,1334.611,1338.35,0
1517353200,1338.4,1347.6,1332.877,1344.57,0
1517439600,1344.629,1351.1,1337.423,1348.35,0
1517526000,1348.55,1350.049,1327.592,1332.5,0
1517785200,1332.5,1341.595,1329.171,1339.25,0
1517871600,1339.4,1346.1,1320.378,1324.15,0
1517958000,1323.859,1332.296,1311.572,1318.26,0
1518044400,1318.119,1322.151,1307.248,1318.8,0
1518130800,1318.65,1322.7,1311.29,1315.71,0
1518390000,1315.71,1327.055,1314.394,1322.6,0
1518476400,1322.65,1330.991,1321.79,1329.45,0
1518562800,1329.4,1355.68,1318.164,1350.42,0
